k_bind,k_unbind,k_df_block,k_cAMP_boost,Motility_Index_final,Motility_Index_max,Motility_Index_mean,Active_PKA_final,Cap_Sperm_final,Ca_High_final,cAMP_High_final,success
0.0001,0.01778279410038923,0.01,1e-05,306.93418780479436,569.2307283497655,306.9341878472808,999.4994409396663,307.73909897740117,999.4999997204708,998.3831281307758,True
0.0001,0.01778279410038923,0.01,0.0001,306.9482524933434,569.2377849347595,306.94825249331285,999.4994638528459,307.73909897951035,999.499999731926,998.4288542746519,True
0.0001,0.01778279410038923,0.01,0.001,307.0547918027851,569.2979262906547,307.05479186433104,999.4996373509396,307.7390989845659,999.4999998186742,998.7752275535515,True
0.0001,0.01778279410038923,0.01,0.01,307.3139567490592,569.5294913851509,307.3139567489537,999.5000588964955,307.73909897947084,999.500000029449,999.6178068669648,True
0.0001,0.1,1e-06,1e-06,679.958880616424,692.8588672286035,679.8858010193428,999.4998832634776,681.1389893014409,999.4999999416326,999.2665814644002,True
0.0001,0.1,1e-06,1e-05,679.9595389127642,692.8595134576252,679.8864593867235,999.499883747179,681.1389893008054,999.4999999418725,999.2675484128473,True
0.0001,0.1,1e-06,0.0001,679.9660276299863,692.865875784931,679.892948701944,999.4998885148872,681.1389892756631,999.4999999442572,999.2770794900858,True
0.0001,0.1,1e-06,0.001,680.0226966299738,692.9211085370459,679.9496230961678,999.4999301494845,681.138989295746,999.4999999650738,999.3603184905044,True
0.0001,0.1,1e-06,0.01,680.2557697683106,693.1509878117758,680.1827030045818,999.5001013149528,681.1389893709398,999.5000000506726,999.7026710231931,True
0.0001,0.1,1e-05,1e-06,703.389841719695,703.3898417200709,703.3898378915962,999.4998954654758,704.5934077162563,999.4999999477341,999.2909746538606,True
0.0001,0.1,1e-05,1e-05,703.3904781683771,703.3904781693378,703.3904743325498,999.4998959175335,704.5934077161154,999.499999947958,999.2918783909669,True
0.0001,0.1,1e-05,0.0001,703.3967545434606,703.3967545468499,703.3967507035173,999.4999003754767,704.5934077151477,999.4999999501878,999.3007906455232,True
0.0001,0.1,1e-05,0.001,703.4518004086491,703.4518004236525,703.4517965924693,999.4999394696968,704.5934076973175,999.4999999697335,999.3789540502755,True
0.0001,0.1,1e-05,0.01,703.6826555080531,703.6826555082177,703.6826517241464,999.5001033590956,704.5934077134731,999.5000000516796,999.7067609330144,True
0.0001,0.1,0.0001,1e-06,711.8387446924096,711.8387446959798,711.8387446924822,999.499899668471,713.0507688615,999.4999999498345,999.2993771998619,True
0.0001,0.1,0.0001,1e-05,711.8393736145614,711.8393736146514,711.8393736145614,999.4999001098778,713.0507688614333,999.4999999500562,999.3002596571323,True
0.0001,0.1,0.0001,0.0001,711.8455767842481,711.8455767860725,711.8455767837381,999.4999044634926,713.0507688613935,999.49999995223,999.3089634874044,True
0.0001,0.1,0.0001,0.001,711.9000599200658,711.9000599205256,711.9000599200657,999.4999426985364,713.0507688614326,999.4999999713486,999.3854102053165,True
0.0001,0.1,0.0001,0.01,712.1301162188762,712.1301162246186,712.1301162189075,999.5001040824475,713.0507688613491,999.5000000520384,999.7082082369052,True
0.0001,0.1,0.001,1e-06,712.9454509245135,737.5670032430819,712.9454509245134,999.4999002116416,714.1585830051964,999.4999999501064,999.3004631047603,True
0.0001,0.1,0.001,1e-05,712.9460788740014,737.5676105515688,712.9460788740016,999.4999006516796,714.1585830051974,999.4999999503268,999.3013428304034,True
0.0001,0.1,0.001,0.0001,712.9522725808683,737.5735971783897,712.9522725808685,999.4999049919024,714.1585830051955,999.4999999524961,999.310019902164,True
0.0001,0.1,0.001,0.001,713.0066828525312,737.6260869659267,713.0066828525313,999.499943116508,714.1585830051957,999.4999999715575,999.3862459557533,True
0.0001,0.1,0.001,0.01,713.2366345802916,737.8524734890576,713.2366345802917,999.5001041766691,714.1585830051968,999.5000000520872,999.7083967590055,True
0.0001,0.1,0.01,1e-06,713.0597169247521,740.3025076665236,713.059716924752,999.4999002676251,714.2729633957726,999.4999999501338,999.3005750313669,True
0.0001,0.1,0.01,1e-05,713.0603447739793,740.303110228162,713.0603447739794,999.4999007075253,714.2729633957734,999.4999999503539,999.3014544756942,True
0.0001,0.1,0.01,0.0001,713.0665375054648,740.3090513067364,713.066537505465,999.4999050463686,714.272963395771,999.4999999525263,999.3101287917041,True
0.0001,0.1,0.01,0.001,713.12094026507,740.3612216076782,713.12094026507,999.4999431595993,714.2729633957717,999.4999999715787,999.3863321164757,True
0.0001,0.1,0.01,0.01,713.3508811968661,740.5871259659368,713.350881196875,999.5001041863896,714.2729633957705,999.5000000520947,999.7084162097995,True
0.001,0.0001,1e-06,1e-06,0.0838974861507121,0.37357732776387725,0.08778196294694084,998.7311099242711,0.21357069334823575,999.4996152724765,393.52840118513006,True
0.001,0.0001,1e-06,1e-05,0.15107629158157754,0.3744654707258776,0.15111669798438396,999.2945194036853,0.21357069311600527,999.4998972386134,708.2366538743761,True
0.001,0.0001,1e-06,0.0001,0.20339491478389712,0.38265523468974166,0.20332687285177817,999.4757976915421,0.2135706935103437,999.4999878985528,953.3302140027563,True
0.001,0.0001,1e-06,0.001,0.21229747204836408,0.42220304083137644,0.21222653198235847,999.4977577019661,0.21357069340491242,999.4999988788489,995.0354257418854,True
0.001,0.0001,1e-06,0.01,0.21325057335411635,0.43454463949163324,0.21317931572876758,999.5000001782659,0.21357069313601088,999.5000000000882,999.5003565309323,True
0.001,0.0001,1e-05,1e-06,0.09775159086075014,0.3885191900804208,0.10172889502828995,998.7838934185339,0.23845960416775847,999.4996417009726,410.63394022543383,True
0.001,0.0001,1e-05,1e-05,0.1696780552089257,0.3894391122845528,0.16977824948408748,999.2986537702606,0.23845960435595584,999.4998993066386,712.4145844699556,True
0.001,0.0001,1e-05,0.0001,0.22712375161243356,0.3979219363306025,0.2271237475513022,999.475857134174,0.2384596041484783,999.499987928276,953.4383870282709,True
0.001,0.0001,1e-05,0.001,0.23703829762263748,0.4388857902842186,0.23703829335141308,999.4977583207644,0.23845960417021794,999.4999988791584,995.0366523176488,True
0.001,0.0001,1e-05,0.01,0.23810218149219792,0.4516726257535296,0.23810217725301427,999.5000001844794,0.23845960414608974,999.5000000000927,999.5003689573434,True
0.001,0.0001,0.0001,1e-06,0.10349277122589734,0.5299395959203564,0.10752043850318986,998.8032704329818,0.2484319687585623,999.4996514024198,417.29187857470646,True
0.001,0.0001,0.0001,1e-05,0.1771811862818259,0.53114752876482,0.17728571246865485,999.300263381798,0.24843196875856274,999.499900111767,714.0545109799566,True
0.001,0.0001,0.0001,0.0001,0.2366327784600735,0.5422863763418456,0.23663277846168776,999.4758808692554,0.24843196875856197,999.4999879401429,953.4815867611529,True
0.001,0.0001,0.0001,0.001,0.24695134525704165,0.5960873284969928,0.24695134525704057,999.4977585686155,0.24843196875856197,999.4999988792833,995.0371436038313,True
0.001,0.0001,0.0001,0.01,0.24805959994958499,0.6129231230826055,0.24805959994958496,999.5000001869681,0.2484319687585629,999.5000000000925,999.5003739361196,True
0.001,0.0001,0.001,1e-06,0.10435782293483192,1.0991806397264645,0.10858981143024798,998.8067346032805,0.24978192684765377,999.4996531372849,418.5042659573721,True
0.001,0.0001,0.001,1e-05,0.17819993127421513,1.1012007017574879,0.17832008992569162,999.300482811204,0.24978192684765352,999.4999002215302,714.2786487793466,True
0.001,0.0001,0.001,0.0001,0.2379200792009058,1.119830857418559,0.2379200791996365,999.4758840787248,0.2497819268476541,999.4999879417499,953.4874285495965,True
0.001,0.0001,0.001,0.001,0.2482932743662156,1.2099377284269857,0.24829327436621582,999.4977586021654,0.24978192684765332,999.4999988792981,995.0372101017242,True
0.001,0.0001,0.001,0.01,0.24940753478664893,1.238592576124696,0.24940753478664893,999.5000001873037,0.24978192684765405,999.5000000000944,999.5003746100876,True
0.001,0.0001,0.01,1e-06,0.1045148027196284,1.3281337713420107,0.10893337291294877,998.8078581373902,0.2499219042843683,999.4996537002814,418.89857723674226,True
0.001,0.0001,0.01,1e-05,0.17830633920747843,1.330060630762453,0.17844071504869594,999.3005084599389,0.2499219042843687,999.499900234362,714.3048498415026,True
0.001,0.0001,0.01,0.0001,0.23805356056385424,1.3478345555651419,0.23805356056358296,999.4758844114651,0.24992190428436808,999.4999879419142,953.4880341967064,True
0.001,0.0001,0.01,0.001,0.24843241928656482,1.4339742349064708,0.24843241928656482,999.4977586056397,0.24992190428436808,999.4999988793011,995.0372169968026,True
0.001,0.0001,0.01,0.01,0.24954730243204112,1.4619923859837085,0.24954730243204115,999.5000001873401,0.24992190428436775,999.5000000000945,999.5003746799721,True
0.001,0.0005623413251903491,1e-06,1e-06,0.8654580382796411,1.1678762823503297,0.8653142761565455,999.3081393401254,1.1998115427682798,999.4999040512569,722.1888827840404,True
0.001,0.0005623413251903491,1e-06,1e-05,0.9765167008766116,1.1706154030723412,0.976127861001821,999.3867277696937,1.1998115432474354,999.4999433574634,814.7986258526298,True
0.001,0.0005623413251903491,1e-06,0.0001,1.1473631199031848,1.195873535565607,1.146978090354407,999.4779508621914,1.1998115416425266,999.4999889751895,957.2642484567905,True
0.001,0.0005623413251903491,1e-06,0.001,1.1927164898769236,1.3178483519898139,1.1923183147246115,999.4977819893176,1.1998115416998707,999.4999988909926,995.0835700163875,True
0.001,0.0005623413251903491,1e-06,0.01,1.1980137424203303,1.3559356519443349,1.1976138212376197,999.5000004242303,1.199811542538138,999.5000000002116,999.5008484635154,True
0.001,0.0005623413251903491,1e-05,1e-06,0.9930038347143857,1.193267009107729,0.9932342270924998,999.3267859676457,1.3394801249078683,999.4999133779861,742.2058317925048,True
0.001,0.0005623413251903491,1e-05,1e-05,1.102392144711479,1.1960541143913672,1.1023964570605407,999.3935067238253,1.3394801249028863,999.4999467476902,823.9114479081818,True
0.001,0.0005623413251903491,1e-05,0.0001,1.2816012316371144,1.281601231639694,1.2816012084442874,999.478225524623,1.339480124866646,999.4999891125259,957.7684159500126,True
0.001,0.0005623413251903491,1e-05,0.001,1.3315681739615826,1.3458693215018842,1.331568150108374,999.4977853906265,1.3394801248206314,999.4999988926938,995.0903127216754,True
0.001,0.0005623413251903491,1e-05,0.01,1.3374731382840634,1.3846350479293759,1.3374731142741814,999.5000004590264,1.3394801249321542,999.5000000002296,999.5009180513243,True
0.001,0.0005623413251903491,0.0001,1e-06,1.0445640463927377,1.4134846763605344,1.044782597056011,999.3332741163197,1.3954328260668707,999.4999166231643,749.4333718867701,True
0.001,0.0005623413251903491,0.0001,1e-05,1.1531872497580988,1.4166609171346907,1.153193023404292,999.3959997799626,1.3954328260668827,999.4999479944798,827.3142678620645,True
0.001,0.0005623413251903491,0.0001,0.0001,1.3354132759548953,1.4459504630851079,1.3354132759109945,999.4783336640072,1.3954328260668716,999.499989166596,957.9670612310522,True
0.001,0.0005623413251903491,0.0001,0.001,1.387194137773888,1.5874260471327135,1.387194137770058,999.4977867505921,1.395432826066593,999.4999988933729,995.0930087234285,True
0.001,0.0005623413251903491,0.0001,0.01,1.3933420425406515,1.631726252716964,1.3933420425406517,999.5000004729606,1.395432826066877,999.5000000002364,999.5009459234778,True
0.001,0.0005623413251903491,0.001,1e-06,1.0515633888412739,2.1151915063809104,1.051819876495944,999.3341161444255,1.4030067421008485,999.4999170443187,750.3816806591828,True
0.001,0.0005623413251903491,0.001,1e-05,1.1600781465335117,2.119019786301953,1.1600870238583427,999.3963283347674,1.4030067421008208,999.4999481587935,827.7648146762957,True
0.001,0.0005623413251903491,0.001,0.0001,1.3426989326434209,2.1543265263383957,1.3426989326482848,999.478348220495,1.403006742100852,999.4999891738778,957.9938068730389,True
0.001,0.0005623413251903491,0.001,0.001,1.3947238485568594,2.3251012409590137,1.3947238485568598,999.4977869345659,1.4030067421008474,999.4999988934646,995.0933734343529,True
0.001,0.0005623413251903491,0.001,0.01,1.4009046158311744,2.3794540839033993,1.4009046158311749,999.5000004748464,1.4030067421008452,999.5000000002359,999.5009496960912,True
0.001,0.0005623413251903491,0.01,1e-06,1.0522905708017922,2.368139812266483,1.0525846827628806,999.334203714651,1.4037920776354844,999.4999170881204,750.4804394546841,True
0.001,0.0005623413251903491,0.01,1e-05,1.1607928735158484,2.3715249629918826,1.1608046111272616,999.3963622901123,1.4037920776354826,999.4999481757745,827.8114055313234,True
0.001,0.0005623413251903491,0.01,0.0001,1.3434543991585455,2.4027507880024763,1.343454399135022,999.4783497287456,1.4037920776354826,999.4999891746311,957.9965781737731,True
0.001,0.0005623413251903491,0.01,0.001,1.3955046007828866,2.5540941556582055,1.3955046007828873,999.4977869536392,1.4037920776354817,999.499998893473,995.0934112479451,True
0.001,0.0005623413251903491,0.01,0.01,1.4016887752457394,2.603368887581805,1.4016887752457396,999.5000004750441,1.403792077635487,999.5000000002367,999.5009500872709,True
0.001,0.0031622776601683794,1e-06,1e-06,6.244375576565686,6.244375576565686,6.2421255803525035,999.4635758922653,6.709815279066527,999.4999817872799,931.598306077359,True
0.001,0.0031622776601683794,1e-06,1e-05,6.294664849742676,6.294664849742676,6.292438858219575,999.4678569274901,6.709815274269615,999.4999839279471,939.0969382437415,True
0.001,0.0031622776601683794,1e-06,0.0001,6.508264553414797,6.508264553414797,6.506076283131694,999.4853037637114,6.709815296751397,999.4999926517746,970.9467778479678,True
0.001,0.0031622776601683794,1e-06,0.001,6.6718315440157,6.6718315440157,6.669616014323551,999.4979094192211,6.709815274611516,999.4999989547085,995.3362477803072,True
0.001,0.0031622776601683794,1e-06,0.01,6.699779587177195,6.699779587177195,6.697555432562349,999.5000017895451,6.709815275456477,999.5000000008964,999.5035791028124,True
0.001,0.0031622776601683794,1e-05,1e-06,7.01593902153619,7.015939021600657,7.01593887379802,999.467328832873,7.4860891580139866,999.4999836638833,938.1654109590268,True
0.001,0.0031622776601683794,1e-05,1e-05,7.062277423010938,7.062277424149149,7.062277281802569,999.4708202015154,7.48608915833507,999.4999854096761,944.358442122393,True
0.001,0.0031622776601683794,1e-05,0.0001,7.2706031148346275,7.270603114836365,7.270602982834173,999.4859672864144,7.486089158391111,999.4999929835458,972.2007382707966,True
0.001,0.0031622776601683794,1e-05,0.001,7.443961857335884,7.443961857728432,7.443961726355192,999.4979263222303,7.486089158026942,999.4999989631617,995.369773978309,True
0.001,0.0031622776601683794,1e-05,0.01,7.474895278924871,7.474895278924871,7.4748951458962525,999.5000019806972,7.486089158402476,999.500000000991,999.503961408418,True
0.001,0.0031622776601683794,0.0001,1e-06,7.324960340199205,7.324960340300981,7.324960340188389,999.4686240898081,7.7967931672114625,999.4999843115526,940.4534576424852,True
0.001,0.0031622776601683794,0.0001,1e-05,7.36988291961349,7.369882920177548,7.369882919544423,999.471859632302,7.796793167211441,999.4999859294189,946.2180139619661,True
0.001,0.0031622776601683794,0.0001,0.0001,7.57604233272519,7.576042332762743,7.576042332725249,999.4862166344399,7.796793167211439,999.499993108222,972.6728068995214,True
0.001,0.0031622776601683794,0.0001,0.001,7.753020929258003,7.753020929488333,7.753020929252085,999.4979330194207,7.7967931672102715,999.4999989665067,995.3830581185522,True
0.001,0.0031622776601683794,0.0001,0.01,7.785135886087135,7.7851358861290185,7.785135886086904,999.5000020571224,7.796793167211473,999.5000000010278,999.5041142614077,True
0.001,0.0031622776601683794,0.001,1e-06,7.366785895992409,7.8461234075043125,7.366785895097346,999.4687915803444,7.83883866830958,999.4999843953021,940.7501411845693,True
0.001,0.0031622776601683794,0.001,1e-05,7.411523370364525,7.859166779418133,7.411523370562718,999.471994678126,7.838838668309575,999.4999859969458,946.4601522670555,True
0.001,0.0031622776601683794,0.001,0.0001,7.617388280573171,7.979464162109533,7.617388280467705,999.4862497098262,7.838838668309574,999.4999931247607,972.7354600362808,True
0.001,0.0031622776601683794,0.001,0.001,7.794844419915571,8.561517642305185,7.794844419915569,999.4979339227415,7.838838668309559,999.4999989669607,995.3848499195126,True
0.001,0.0031622776601683794,0.001,0.01,7.827118685367446,8.747650646254526,7.827118685367444,999.5000020674615,7.838838668309578,999.500000001033,999.5041349387479,True
0.001,0.0031622776601683794,0.01,1e-06,7.3711227014249285,8.221266747862337,7.371122701743191,999.4688088452165,7.843198177712224,999.4999844039351,940.780733871005,True
0.001,0.0031622776601683794,0.01,1e-05,7.4158410697244594,8.232088212058747,7.415841068968455,999.4720086070088,7.843198177710794,999.4999860039105,946.4851339162077,True
0.001,0.0031622776601683794,0.01,0.0001,7.6216754287965305,8.331912648312946,7.621675428796508,999.4862531303402,7.843198177710766,999.4999931264717,972.7419398102762,True
0.001,0.0031622776601683794,0.01,0.001,7.799180918043134,8.815924400834902,7.799180918043133,999.497934016362,7.843198177710763,999.4999989670058,995.3850356237423,True
0.001,0.0031622776601683794,0.01,0.01,7.831471693597059,8.974398016289515,7.831471693597062,999.5000020685336,7.84319817771076,999.5000000010335,999.5041370825879,True
0.001,0.01778279410038923,1e-06,1e-06,36.068482844452944,36.068482844452944,36.05670778735779,999.4934441276005,36.596750731998085,999.4999967220422,986.5579487229279,True
0.001,0.01778279410038923,1e-06,1e-05,36.08009860134125,36.08009860134125,36.06832753822227,999.4936070445451,36.596750758516265,999.4999968035028,986.8755053737086,True
0.001,0.01778279410038923,1e-06,0.0001,36.17183890338414,36.17183890338414,36.160092627042005,999.4948900795752,36.59675074021441,999.4999974450252,989.3835480790087,True
0.001,0.01778279410038923,1e-06,0.001,36.42676847127931,36.42676847127931,36.41502895244319,999.4984215024626,36.59675073035773,999.4999992107507,996.3529402239704,True
0.001,0.01778279410038923,1e-06,0.01,36.542537277465094,36.542537277465094,36.53077182098682,999.5000089422908,36.59675075854844,999.5000000044712,999.517884902818,True
0.001,0.01778279410038923,1e-05,1e-06,40.15591544116243,40.15591544116243,40.15591473894218,999.4941269444478,40.68907196007715,999.4999970634547,987.8902582145014,True
0.001,0.01778279410038923,1e-05,1e-05,40.166421453922034,40.16642145426854,40.16642075405345,999.4942591278779,40.68907195822656,999.4999971295472,988.1485897462346,True
0.001,0.01778279410038923,1e-05,0.0001,40.25116289946402,40.251162900778844,40.25116220115724,999.4953227981489,40.689071958584954,999.4999976613873,990.2322901965125,True
0.001,0.01778279410038923,1e-05,0.001,40.504381005573705,40.50438100604279,40.50438031018367,999.4984746857019,40.689071958880746,999.4999992373429,996.4586494332539,True
0.001,0.01778279410038923,1e-05,0.01,40.62887328334629,40.62887328334629,40.628872588854115,999.500009889717,40.68907195932071,999.5000000049457,999.51977982341,True
0.001,0.01778279410038923,0.0001,1e-06,41.784018883850436,41.78401888756781,41.78401888375459,999.4943622246504,42.31908040543695,999.4999971810958,988.3501697780752,True
0.001,0.01778279410038923,0.0001,1e-05,41.7941397542791,41.79413975428239,41.79413975427911,999.4944845461479,42.31908040544393,999.4999972422572,988.589445616528,True
0.001,0.01778279410038923,0.0001,0.0001,41.876378681599796,41.87637868181694,41.8763786815998,999.4954763012017,42.31908040544403,999.4999977381401,990.5337238709589,True
0.001,0.01778279410038923,0.0001,0.001,42.12870030177663,42.12870030177663,42.128700301776625,999.4984950172575,42.31908040544397,999.499999247507,996.4990672214042,True
0.001,0.01778279410038923,0.0001,0.01,42.25650191401135,42.25650191405761,42.25650191401135,999.5000102650133,42.319080405443984,999.500000005132,999.5205304454076,True
0.001,0.01778279410038923,0.001,1e-06,42.00399410644769,42.003994107122544,42.00399410653395,999.4943926340429,42.53931141550266,999.4999971963031,988.4096434604498,True
0.001,0.01778279410038923,0.001,1e-05,42.01406509365729,42.01406509422381,42.01406509365922,999.494513708231,42.53931141550272,999.4999972568417,988.646507315183,True
0.001,0.01778279410038923,0.001,0.0001,42.09597706322325,42.09597706329914,42.09597706322327,999.4954963106776,42.5393114155026,999.499997748144,990.5730299535173,True
0.001,0.01778279410038923,0.001,0.001,42.34816974423747,42.494132207576236,42.34816974423746,999.498497728604,42.53931141550267,999.4999992488629,996.5044574456363,True
0.001,0.01778279410038923,0.001,0.01,42.47641156627553,43.1211622449243,42.47641156627554,999.5000103156285,42.53931141550268,999.5000000051588,999.5206316823093,True
0.001,0.01778279410038923,0.01,1e-06,42.02679764926742,42.02679764955133,42.02679764926727,999.4943957684433,42.5621414532745,999.499997197868,988.415774028698,True
0.001,0.01778279410038923,0.01,1e-05,42.03686349329946,42.036863493941006,42.036863493209346,999.4945167144222,42.56214145327446,999.4999972583441,988.6523899315913,True
0.001,0.01778279410038923,0.01,0.0001,42.118741716051886,42.11874171640111,42.11874171605216,999.4954983753488,42.562141453274464,999.49999774918,990.5770859165182,True
0.001,0.01778279410038923,0.01,0.001,42.37092093019194,42.83383105561349,42.370920930191936,999.4984980091946,42.56214145327444,999.499999249005,996.5050152687462,True
0.001,0.01778279410038923,0.01,0.01,42.49920829324326,43.36198052082709,42.49920829324326,999.5000103208739,42.56214145327452,999.5000000051604,999.5206421744894,True
0.001,0.1,1e-06,1e-06,175.34237285825228,175.34237285825228,175.2939686417485,999.4988317790519,176.01635358853596,999.4999994158887,997.1690044490242,True
0.001,0.1,1e-06,1e-05,175.34489813267263,175.34489813267263,175.296494459713,999.498838989036,176.01635375872848,999.4999994194945,997.1833574793704,True
0.001,0.1,1e-06,0.0001,175.36880881017782,175.36880881017782,175.3204114916769,999.4989072516511,176.01635367946633,999.499999453626,997.3192693838773,True
0.001,0.1,1e-06,0.001,175.5223095690694,175.5223095690694,175.47393760457797,999.4993450374085,176.01635359041373,999.4999996725205,998.1917885188907,True
0.001,0.1,1e-06,0.01,175.76565859233412,175.76565859233412,175.7172727181193,999.5000375054507,176.0163535984719,999.5000000187529,999.5750165299778,True
0.001,0.1,1e-05,1e-06,191.89171960718784,191.89171962193535,191.89171679833967,999.4989537013649,192.58240358337758,999.4999994768513,997.4117725490316,True
0.001,0.1,1e-05,1e-05,191.89402982042836,191.89402984549722,191.89402704959707,999.4989597275041,192.5824035507996,999.4999994798645,997.4237746912974,True
0.001,0.1,1e-05,0.0001,191.9160060911475,191.9160060911475,191.91600328427836,999.4990170440029,192.5824035780924,999.4999995085207,997.5379452321104,True
0.001,0.1,1e-05,0.001,192.0615351915681,192.06153519244376,192.06153240752877,999.499396269475,192.5824035678899,999.499999698136,998.2939951566092,True
0.001,0.1,1e-05,0.01,192.3092498599871,192.30924986353742,192.30924709784892,999.5000404554588,192.58240356464427,999.5000000202264,999.5809174634497,True
0.001,0.1,0.0001,1e-06,198.33762320857056,198.33762321294532,198.33762320857164,999.4989957001709,199.03480652973712,999.4999994978504,997.4954267309811,True
0.001,0.1,0.0001,1e-05,198.3398593450996,198.3398593450996,198.3398593450996,999.4990013429732,199.03480652973715,999.49999950067,997.5066672531673,True
0.001,0.1,0.0001,0.0001,198.36116419133094,198.36116419133097,198.36116419133094,999.4990550984966,199.03480652973792,999.4999995275479,997.6137616070523,True
0.001,0.1,0.0001,0.001,198.50379747216095,198.50379747602128,198.50379747216178,999.4994146880766,199.03480652973747,999.499999707344,998.330744911443,True
0.001,0.1,0.0001,0.01,198.75294936634097,198.7529493668692,198.75294936634012,999.5000415824146,199.03480652973738,999.5000000207895,999.5831717451803,True
0.001,0.1,0.001,1e-06,199.20230607047742,199.20230607060375,199.2023060704774,999.4990011279411,199.90036099750344,999.4999995005626,997.506238903949,True
0.001,0.1,0.001,1e-05,199.20453262577954,199.2045326261126,199.20453262577956,999.4990067221111,199.90036099750287,999.4999995033611,997.5173828014819,True
0.001,0.1,0.001,0.0001,199.22575051437784,199.22575051441453,199.22575051437778,999.4990600253232,199.90036099750296,999.4999995300124,997.6235782218743,True
0.001,0.1,0.001,0.001,199.36800368644222,199.36800368644222,199.36800368644228,999.4994170985414,199.90036099750358,999.4999997085506,998.3355545967389,True
0.001,0.1,0.001,0.01,199.6173381563606,199.61733815644294,199.61733815636057,999.5000417326667,199.90036099750324,999.5000000208657,999.5834723012036,True
0.001,0.1,0.01,1e-06,199.2918584303137,199.2918584303137,199.2918584303137,999.4990016873911,199.9900036234916,999.4999995008435,997.507353352768,True
0.001,0.1,0.01,1e-05,199.29408399801136,199.2940839982066,199.2940839980113,999.4990072765642,199.9900036234913,999.4999995036386,997.5184873144664,True
0.001,0.1,0.01,0.0001,199.31529292122448,199.31529292187656,199.31529292122448,999.4990605332565,199.99000362349122,999.4999995302669,997.6245902827079,True
0.001,0.1,0.01,0.001,199.45750683731163,199.45750683746041,199.45750683731168,999.4994173473905,199.99000362349116,999.4999997086738,998.3360511365751,True
0.001,0.1,0.01,0.01,199.7068600817105,199.887269890144,199.70686008171052,999.5000417482141,199.9900036234914,999.5000000208732,999.5835034040355,True
0.01,0.0001,1e-06,1e-06,0.004144857032632634,0.004144857032632634,0.004123264486521324,997.4376153289633,0.021361177170157983,999.4989666730388,194.63291241521964,True
0.01,0.0001,1e-06,1e-05,0.014317695390484234,0.014317695390484234,0.014258187805988852,999.255511013157,0.02136117719845252,999.4998777253531,671.1021627933698,True
0.01,0.0001,1e-06,0.0001,0.020325200513624162,0.020325200513624162,0.020318426785286926,999.4753287132966,0.02136117717142367,999.4999876640527,952.4776312754167,True
0.01,0.0001,1e-06,0.001,0.021233627921815802,0.021233627921815802,0.021226552228940383,999.4977529128096,0.021361177224860927,999.4999988764552,995.0259328545172,True
0.01,0.0001,1e-06,0.01,0.02132915703631294,0.02132915703631294,0.021322049516042753,999.5000001302707,0.021361177221172138,999.500000000066,999.50026054475,True
0.01,0.0001,1e-05,1e-06,0.004701970639425631,0.004701970639425631,0.004675510995388287,997.4777253391233,0.023851079183763547,999.498986809767,197.73625937316845,True
0.01,0.0001,1e-05,1e-05,0.015999482843161942,0.015999482843161942,0.015938833865667117,999.2561098330079,0.02385107918379003,999.4998780249141,671.6427837301686,True
0.01,0.0001,1e-05,0.0001,0.022694615038619508,0.022694615041718554,0.02269461463770791,999.4753349037823,0.02385107918050495,999.4999876671484,952.4888753899642,True
0.01,0.0001,1e-05,0.001,0.02370866541304121,0.023708665413693684,0.023708664991662493,999.4977529749651,0.0238510791833579,999.4999988764828,995.0260560590116,True
0.01,0.0001,1e-05,0.01,0.023815326691006115,0.023815326691014358,0.023815326272209003,999.5000001308956,0.02385107918363954,999.5000000000675,999.5002617884023,True
0.01,0.0001,0.0001,1e-06,0.0049300822943356346,0.0049300822943356346,0.004901948439471604,997.4937253910454,0.02484875277797268,999.4989948420939,199.0018158334739,True
0.01,0.0001,0.0001,1e-05,0.01667409955156856,0.01667409955156856,0.016611183958313697,999.2563490453251,0.02484875277797259,999.4998781445796,671.8589903502793,True
0.01,0.0001,0.0001,0.0001,0.023644026422450556,0.023644026422450556,0.02364402642237951,999.4753373832602,0.024848752777972678,999.4999876683889,952.4933790741462,True
0.01,0.0001,0.0001,0.001,0.02470038316747078,0.024700383167521794,0.024700383167470776,999.4977529998705,0.0248487527779727,999.4999988765013,995.026105423648,True
0.01,0.0001,0.0001,0.01,0.02481150479650347,0.02481150479696289,0.024811504796506623,999.5000001311437,0.024848752777972907,999.5000000000663,999.5002622867157,True
0.01,0.0001,0.001,1e-06,0.004964133265292705,0.004964133265292705,0.004939973327794414,997.4973748252191,0.02498380913835343,999.498996674725,199.29236204286846,True
0.01,0.0001,0.001,1e-05,0.016765488980535724,0.016765488980535724,0.016702618362607093,999.2563828612736,0.024983809138353446,999.4998781614953,671.8895623839372,True
0.01,0.0001,0.001,0.0001,0.023772550153454638,0.023772550153822805,0.023772550152886623,999.4753377188755,0.024983809138353238,999.4999876685572,952.4939886805312,True
0.01,0.0001,0.001,0.001,0.024834633285652576,0.02483463328582884,0.024834633285645197,999.4977530032403,0.024983809138353314,999.4999988765019,995.0261121061117,True
0.01,0.0001,0.001,0.01,0.024946358710708924,0.024946358710727968,0.024946358710708917,999.5000001311787,0.024983809138353276,999.5000000000656,999.5002623541719,True
0.01,0.0001,0.01,1e-06,0.00498454336886247,0.0049848923460684095,0.0049845672609657235,997.5062080559138,0.02499781317940228,999.4990011124556,199.997878702311,True
